START,Time,,Upstream Pressure,,Downstream Pressure
DATA,185.4,PT_EU,10.264,PT_ED,29.814
DATA,185.45,PT_EU,40.811,PT_ED,-1.955
DATA,185.5,PT_EU,12.708,PT_ED,35.924
DATA,185.55,PT_EU,45.699,PT_ED,40.811
DATA,185.6,PT_EU,5.376,PT_ED,32.258
DATA,185.65,PT_EU,43.255,PT_ED,37.146
DATA,185.7,PT_EU,45.699,PT_ED,-4.399
DATA,185.75,PT_EU,4.154,PT_ED,31.036
DATA,185.8,PT_EU,40.811,PT_ED,33.48
DATA,185.85,PT_EU,-10.508,PT_ED,-9.286
DATA,185.9,PT_EU,7.82,PT_ED,-27.615
DATA,185.95,PT_EU,1.711,PT_ED,-16.618
DATA,186,PT_EU,1.711,PT_ED,26.149
DATA,186.05,PT_EU,33.48,PT_ED,27.37
DATA,186.1,PT_EU,-3.177,PT_ED,-11.73
DATA,186.15,PT_EU,29.814,PT_ED,29.814
DATA,186.2,PT_EU,1.711,PT_ED,-11.73
DATA,186.25,PT_EU,-1.955,PT_ED,24.927
DATA,186.3,PT_EU,31.036,PT_ED,28.592
DATA,186.35,PT_EU,-6.843,PT_ED,-12.952
DATA,186.4,PT_EU,27.37,PT_ED,15.152
DATA,186.45,PT_EU,-1.955,PT_ED,-11.73
DATA,186.5,PT_EU,33.48,PT_ED,22.483
DATA,186.55,PT_EU,29.814,PT_ED,17.595
DATA,186.6,PT_EU,-4.399,PT_ED,-14.174
DATA,186.65,PT_EU,33.48,PT_ED,23.705
DATA,186.7,PT_EU,-1.955,PT_ED,-11.73
DATA,186.75,PT_EU,28.592,PT_ED,22.483
DATA,186.8,PT_EU,-0.733,PT_ED,-12.952
DATA,186.85,PT_EU,-1.955,PT_ED,-23.949
DATA,186.9,PT_EU,21.261,PT_ED,22.483
DATA,186.95,PT_EU,-4.399,PT_ED,-11.73
DATA,187,PT_EU,23.705,PT_ED,23.705
DATA,187.05,PT_EU,-4.399,PT_ED,-16.618
DATA,187.1,PT_EU,24.927,PT_ED,9.042
DATA,187.15,PT_EU,29.814,PT_ED,10.264
DATA,187.2,PT_EU,-3.177,PT_ED,-10.508
DATA,187.25,PT_EU,4.154,PT_ED,-10.508
DATA,187.3,PT_EU,-10.508,PT_ED,-16.618
DATA,187.35,PT_EU,18.817,PT_ED,21.261
DATA,187.4,PT_EU,-3.177,PT_ED,-12.952
DATA,187.45,PT_EU,-6.843,PT_ED,-12.952
DATA,187.5,PT_EU,18.817,PT_ED,18.817
DATA,187.55,PT_EU,-14.174,PT_ED,-14.174
DATA,187.6,PT_EU,23.705,PT_ED,22.483
DATA,187.65,PT_EU,-3.177,PT_ED,-17.84
DATA,187.7,PT_EU,33.48,PT_ED,11.486
DATA,187.75,PT_EU,33.48,PT_ED,22.483
DATA,187.8,PT_EU,-15.396,PT_ED,-14.174
DATA,187.85,PT_EU,33.48,PT_ED,22.483
DATA,187.9,PT_EU,42.033,PT_ED,-16.618
DATA,187.95,PT_EU,-5.621,PT_ED,9.042
DATA,188,PT_EU,34.702,PT_ED,23.705
DATA,188.05,PT_EU,-32.502,PT_ED,-23.949
DATA,188.1,PT_EU,-3.177,PT_ED,22.483
DATA,188.15,PT_EU,27.37,PT_ED,-16.618
DATA,188.2,PT_EU,-3.177,PT_ED,23.705
DATA,188.25,PT_EU,27.37,PT_ED,18.817
DATA,188.3,PT_EU,37.146,PT_ED,-14.174
DATA,188.35,PT_EU,-12.952,PT_ED,17.595
DATA,188.4,PT_EU,37.146,PT_ED,-15.396
DATA,188.45,PT_EU,-5.621,PT_ED,20.039
DATA,188.5,PT_EU,34.702,PT_ED,26.149
DATA,188.55,PT_EU,-11.73,PT_ED,-16.618
DATA,188.6,PT_EU,-3.177,PT_ED,22.483
DATA,188.65,PT_EU,29.814,PT_ED,11.486
DATA,188.7,PT_EU,-1.955,PT_ED,23.705
DATA,188.75,PT_EU,31.036,PT_ED,26.149
DATA,188.8,PT_EU,-5.621,PT_ED,-17.84
DATA,188.85,PT_EU,33.48,PT_ED,18.817
DATA,188.9,PT_EU,20.039,PT_ED,22.483
DATA,188.95,PT_EU,-9.286,PT_ED,21.261
DATA,189,PT_EU,34.702,PT_ED,13.93
DATA,189.05,PT_EU,-3.177,PT_ED,-15.396
DATA,189.1,PT_EU,23.705,PT_ED,23.705
DATA,189.15,PT_EU,-4.399,PT_ED,-14.174
DATA,189.2,PT_EU,-5.621,PT_ED,-11.73
DATA,189.25,PT_EU,23.705,PT_ED,23.705
DATA,189.3,PT_EU,-3.177,PT_ED,-12.952
DATA,189.35,PT_EU,17.595,PT_ED,17.595
DATA,189.4,PT_EU,-9.286,PT_ED,-25.171
DATA,189.45,PT_EU,-5.621,PT_ED,-27.615
DATA,189.5,PT_EU,20.039,PT_ED,17.595
DATA,189.55,PT_EU,-5.621,PT_ED,-12.952
DATA,189.6,PT_EU,22.483,PT_ED,21.261
DATA,189.65,PT_EU,-14.174,PT_ED,-14.174
DATA,189.7,PT_EU,31.036,PT_ED,21.261
DATA,189.75,PT_EU,32.258,PT_ED,22.483
DATA,189.8,PT_EU,-14.174,PT_ED,-16.618
DATA,189.85,PT_EU,-30.059,PT_ED,-44.721
DATA,189.9,PT_EU,-48.387,PT_ED,-65.494
DATA,189.95,PT_EU,-69.159,PT_ED,-49.609
DATA,190,PT_EU,-39.834,PT_ED,-75.269
DATA,190.05,PT_EU,-80.156,PT_ED,-125.367
DATA,190.1,PT_EU,-44.721,PT_ED,-37.39
DATA,190.15,PT_EU,-103.372,PT_ED,-102.151
DATA,190.2,PT_EU,-103.372,PT_ED,-126.588
DATA,190.25,PT_EU,50.587,PT_ED,-132.698
DATA,190.3,PT_EU,16.373,PT_ED,-33.724
DATA,190.35,PT_EU,18.817,PT_ED,-39.834
DATA,190.4,PT_EU,55.474,PT_ED,-5.621
DATA,190.45,PT_EU,27.37,PT_ED,-32.502
DATA,190.5,PT_EU,70.137,PT_ED,2.933
DATA,190.55,PT_EU,32.258,PT_ED,-36.168
DATA,190.6,PT_EU,79.912,PT_ED,6.598
DATA,190.65,PT_EU,84.8,PT_ED,5.376
DATA,190.7,PT_EU,49.365,PT_ED,-31.281
DATA,190.75,PT_EU,90.909,PT_ED,6.598
DATA,190.8,PT_EU,97.019,PT_ED,-33.724
DATA,190.85,PT_EU,29.814,PT_ED,-0.733
DATA,190.9,PT_EU,87.243,PT_ED,-3.177
DATA,190.95,PT_EU,93.353,PT_ED,-30.059
DATA,191,PT_EU,103.128,PT_ED,2.933
DATA,191.05,PT_EU,105.572,PT_ED,6.598
DATA,191.1,PT_EU,68.915,PT_ED,-5.621
DATA,191.15,PT_EU,105.572,PT_ED,6.598
DATA,191.2,PT_EU,108.016,PT_ED,7.82
DATA,191.25,PT_EU,54.252,PT_ED,-10.508
DATA,191.3,PT_EU,109.238,PT_ED,9.042
DATA,191.35,PT_EU,72.581,PT_ED,-33.724
DATA,191.4,PT_EU,99.462,PT_ED,6.598
DATA,191.45,PT_EU,73.803,PT_ED,-37.39
DATA,191.5,PT_EU,71.359,PT_ED,-44.721
DATA,191.55,PT_EU,110.459,PT_ED,4.154
DATA,191.6,PT_EU,76.246,PT_ED,-28.837
DATA,191.65,PT_EU,100.684,PT_ED,5.376
DATA,191.7,PT_EU,73.803,PT_ED,-31.281
DATA,191.75,PT_EU,110.459,PT_ED,6.598
DATA,191.8,PT_EU,95.797,PT_ED,5.376
DATA,191.85,PT_EU,64.027,PT_ED,-31.281
DATA,191.9,PT_EU,99.462,PT_ED,5.376
DATA,191.95,PT_EU,61.584,PT_ED,-32.502
DATA,192,PT_EU,106.794,PT_ED,-0.733
DATA,192.05,PT_EU,61.584,PT_ED,-33.724
DATA,192.1,PT_EU,73.803,PT_ED,-31.281
DATA,192.15,PT_EU,110.459,PT_ED,-9.286
DATA,192.2,PT_EU,66.471,PT_ED,-42.278
DATA,192.25,PT_EU,106.794,PT_ED,-3.177
DATA,192.3,PT_EU,67.693,PT_ED,-36.168
DATA,192.35,PT_EU,57.918,PT_ED,4.154
DATA,192.4,PT_EU,94.575,PT_ED,-6.843
DATA,192.45,PT_EU,72.581,PT_ED,-38.612
DATA,192.5,PT_EU,109.238,PT_ED,-8.065
DATA,192.55,PT_EU,110.459,PT_ED,-0.733
DATA,192.6,PT_EU,70.137,PT_ED,-10.508
DATA,192.65,PT_EU,72.581,PT_ED,0.489
DATA,192.7,PT_EU,95.797,PT_ED,-34.946
DATA,192.75,PT_EU,72.581,PT_ED,6.598
DATA,192.8,PT_EU,99.462,PT_ED,7.82
DATA,192.85,PT_EU,60.362,PT_ED,-30.059
DATA,192.9,PT_EU,109.238,PT_ED,-10.508
DATA,192.95,PT_EU,110.459,PT_ED,7.82
DATA,193,PT_EU,46.921,PT_ED,-39.834
DATA,193.05,PT_EU,97.019,PT_ED,6.598
DATA,193.1,PT_EU,72.581,PT_ED,-32.502
DATA,193.15,PT_EU,109.238,PT_ED,6.598
DATA,193.2,PT_EU,65.249,PT_ED,-42.278
DATA,193.25,PT_EU,72.581,PT_ED,-32.502
DATA,193.3,PT_EU,106.794,PT_ED,5.376
DATA,193.35,PT_EU,68.915,PT_ED,-30.059
DATA,193.4,PT_EU,106.794,PT_ED,-0.733
DATA,193.45,PT_EU,71.359,PT_ED,-36.168
DATA,193.5,PT_EU,106.794,PT_ED,5.376
DATA,193.55,PT_EU,109.238,PT_ED,5.376
DATA,193.6,PT_EU,65.249,PT_ED,-31.281
DATA,193.65,PT_EU,108.016,PT_ED,6.598
DATA,193.7,PT_EU,71.359,PT_ED,-32.502
DATA,193.75,PT_EU,110.459,PT_ED,-8.065
DATA,193.8,PT_EU,100.684,PT_ED,-36.168
DATA,193.85,PT_EU,71.359,PT_ED,-36.168
DATA,193.9,PT_EU,95.797,PT_ED,2.933
DATA,193.95,PT_EU,121.457,PT_ED,10.264
DATA,194,PT_EU,67.693,PT_ED,5.376
DATA,194.05,PT_EU,109.238,PT_ED,-3.177
DATA,194.1,PT_EU,71.359,PT_ED,-39.834
DATA,194.15,PT_EU,72.581,PT_ED,2.933
DATA,194.2,PT_EU,105.572,PT_ED,-1.955
DATA,194.25,PT_EU,71.359,PT_ED,-38.612
DATA,194.3,PT_EU,103.128,PT_ED,-3.177
DATA,194.35,PT_EU,65.249,PT_ED,-30.059
DATA,194.4,PT_EU,72.581,PT_ED,-36.168
DATA,194.45,PT_EU,108.016,PT_ED,1.711
DATA,194.5,PT_EU,73.803,PT_ED,-32.502
DATA,194.55,PT_EU,105.572,PT_ED,1.711
DATA,194.6,PT_EU,70.137,PT_ED,-38.612
DATA,194.65,PT_EU,93.353,PT_ED,-5.621
DATA,194.7,PT_EU,109.238,PT_ED,5.376
DATA,194.75,PT_EU,73.803,PT_ED,-30.059
DATA,194.8,PT_EU,109.238,PT_ED,-4.399
DATA,194.85,PT_EU,98.24,PT_ED,5.376
DATA,194.9,PT_EU,99.462,PT_ED,-3.177
DATA,194.95,PT_EU,100.684,PT_ED,5.376
DATA,195,PT_EU,104.35,PT_ED,5.376
DATA,195.05,PT_EU,110.459,PT_ED,5.376
DATA,195.1,PT_EU,109.238,PT_ED,2.933
DATA,195.15,PT_EU,99.462,PT_ED,4.154
DATA,195.2,PT_EU,104.35,PT_ED,2.933
DATA,195.25,PT_EU,109.238,PT_ED,5.376
DATA,195.3,PT_EU,108.016,PT_ED,6.598
DATA,195.35,PT_EU,105.572,PT_ED,-0.733
DATA,195.4,PT_EU,108.016,PT_ED,6.598
DATA,195.45,PT_EU,108.016,PT_ED,2.933
DATA,195.5,PT_EU,109.238,PT_ED,5.376
DATA,195.55,PT_EU,97.019,PT_ED,4.154
DATA,195.6,PT_EU,108.016,PT_ED,-8.065
DATA,195.65,PT_EU,106.794,PT_ED,5.376
DATA,195.7,PT_EU,108.016,PT_ED,5.376
DATA,195.75,PT_EU,105.572,PT_ED,6.598
DATA,195.8,PT_EU,109.238,PT_ED,-34.946
DATA,195.85,PT_EU,101.906,PT_ED,4.154
DATA,195.9,PT_EU,101.906,PT_ED,5.376
DATA,195.95,PT_EU,108.016,PT_ED,5.376
DATA,196,PT_EU,110.459,PT_ED,7.82
DATA,196.05,PT_EU,103.128,PT_ED,2.933
DATA,196.1,PT_EU,109.238,PT_ED,-3.177
DATA,196.15,PT_EU,104.35,PT_ED,5.376
DATA,196.2,PT_EU,106.794,PT_ED,5.376
DATA,196.25,PT_EU,109.238,PT_ED,6.598
DATA,196.3,PT_EU,105.572,PT_ED,4.154
DATA,196.35,PT_EU,98.24,PT_ED,2.933
DATA,196.4,PT_EU,108.016,PT_ED,5.376
DATA,196.45,PT_EU,95.797,PT_ED,6.598
DATA,196.5,PT_EU,104.35,PT_ED,5.376
DATA,196.55,PT_EU,109.238,PT_ED,5.376
DATA,196.6,PT_EU,101.906,PT_ED,5.376
DATA,196.65,PT_EU,105.572,PT_ED,5.376
DATA,196.7,PT_EU,109.238,PT_ED,5.376
DATA,196.75,PT_EU,108.016,PT_ED,6.598
DATA,196.8,PT_EU,101.906,PT_ED,5.376
DATA,196.85,PT_EU,100.684,PT_ED,5.376
DATA,196.9,PT_EU,109.238,PT_ED,4.154
DATA,196.95,PT_EU,98.24,PT_ED,-5.621
DATA,197,PT_EU,108.016,PT_ED,5.376
DATA,197.05,PT_EU,109.238,PT_ED,-1.955
DATA,197.1,PT_EU,104.35,PT_ED,4.154
DATA,197.15,PT_EU,73.803,PT_ED,6.598
DATA,197.2,PT_EU,105.572,PT_ED,5.376
DATA,197.25,PT_EU,109.238,PT_ED,4.154
DATA,197.3,PT_EU,98.24,PT_ED,5.376
DATA,197.35,PT_EU,106.794,PT_ED,1.711
DATA,197.4,PT_EU,103.128,PT_ED,5.376
DATA,197.45,PT_EU,109.238,PT_ED,5.376
DATA,197.5,PT_EU,109.238,PT_ED,4.154
DATA,197.55,PT_EU,98.24,PT_ED,1.711
DATA,197.6,PT_EU,109.238,PT_ED,5.376
DATA,197.65,PT_EU,109.238,PT_ED,5.376
DATA,197.7,PT_EU,98.24,PT_ED,4.154
DATA,197.75,PT_EU,97.019,PT_ED,4.154
DATA,197.8,PT_EU,109.238,PT_ED,1.711
DATA,197.85,PT_EU,110.459,PT_ED,-8.065
DATA,197.9,PT_EU,105.572,PT_ED,5.376
DATA,197.95,PT_EU,112.903,PT_ED,-3.177
DATA,198,PT_EU,109.238,PT_ED,5.376
DATA,198.05,PT_EU,109.238,PT_ED,-8.065
DATA,198.1,PT_EU,108.016,PT_ED,5.376
DATA,198.15,PT_EU,101.906,PT_ED,6.598
DATA,198.2,PT_EU,109.238,PT_ED,-0.733
DATA,198.25,PT_EU,109.238,PT_ED,5.376
DATA,198.3,PT_EU,106.794,PT_ED,4.154
DATA,198.35,PT_EU,108.016,PT_ED,5.376
DATA,198.4,PT_EU,109.238,PT_ED,-1.955
DATA,198.45,PT_EU,100.684,PT_ED,-1.955
DATA,198.5,PT_EU,103.128,PT_ED,1.711
DATA,198.55,PT_EU,101.906,PT_ED,4.154
DATA,198.6,PT_EU,106.794,PT_ED,5.376
DATA,198.65,PT_EU,108.016,PT_ED,6.598
DATA,198.7,PT_EU,109.238,PT_ED,6.598
DATA,198.75,PT_EU,100.684,PT_ED,-31.281
DATA,198.8,PT_EU,105.572,PT_ED,-1.955
DATA,198.85,PT_EU,98.24,PT_ED,-0.733
DATA,198.9,PT_EU,106.794,PT_ED,5.376
DATA,198.95,PT_EU,103.128,PT_ED,5.376
DATA,199,PT_EU,108.016,PT_ED,6.598
DATA,199.05,PT_EU,108.016,PT_ED,7.82
DATA,199.1,PT_EU,109.238,PT_ED,6.598
DATA,199.15,PT_EU,95.797,PT_ED,4.154
DATA,199.2,PT_EU,109.238,PT_ED,-1.955
DATA,199.25,PT_EU,109.238,PT_ED,4.154
DATA,199.3,PT_EU,109.238,PT_ED,4.154
DATA,199.35,PT_EU,108.016,PT_ED,4.154
DATA,199.4,PT_EU,95.797,PT_ED,5.376
DATA,199.45,PT_EU,108.016,PT_ED,4.154
DATA,199.5,PT_EU,100.684,PT_ED,1.711
DATA,199.55,PT_EU,106.794,PT_ED,-4.399
DATA,199.6,PT_EU,108.016,PT_ED,1.711
DATA,199.65,PT_EU,109.238,PT_ED,5.376
DATA,199.7,PT_EU,99.462,PT_ED,5.376
DATA,199.75,PT_EU,109.238,PT_ED,1.711
DATA,199.8,PT_EU,109.238,PT_ED,-0.733
DATA,199.85,PT_EU,109.238,PT_ED,5.376
DATA,199.9,PT_EU,109.238,PT_ED,5.376
DATA,199.95,PT_EU,109.238,PT_ED,6.598
DATA,200,PT_EU,103.128,PT_ED,-1.955
DATA,200.05,PT_EU,97.019,PT_ED,6.598
DATA,200.1,PT_EU,90.909,PT_ED,-0.733
DATA,200.15,PT_EU,108.016,PT_ED,5.376
DATA,200.2,PT_EU,99.462,PT_ED,4.154
DATA,200.25,PT_EU,95.797,PT_ED,4.154
DATA,200.3,PT_EU,99.462,PT_ED,-6.843
DATA,200.35,PT_EU,105.572,PT_ED,0.489
DATA,200.4,PT_EU,97.019,PT_ED,5.376
DATA,200.45,PT_EU,109.238,PT_ED,5.376
DATA,200.5,PT_EU,109.238,PT_ED,-4.399
DATA,200.55,PT_EU,101.906,PT_ED,4.154
DATA,200.6,PT_EU,95.797,PT_ED,5.376
DATA,200.65,PT_EU,109.238,PT_ED,1.711
DATA,200.7,PT_EU,103.128,PT_ED,4.154
DATA,200.75,PT_EU,103.128,PT_ED,6.598
DATA,200.8,PT_EU,101.906,PT_ED,6.598
DATA,200.85,PT_EU,103.128,PT_ED,6.598
DATA,200.9,PT_EU,101.906,PT_ED,-1.955
DATA,200.95,PT_EU,106.794,PT_ED,2.933
DATA,201,PT_EU,108.016,PT_ED,5.376
DATA,201.05,PT_EU,95.797,PT_ED,6.598
DATA,201.1,PT_EU,95.797,PT_ED,5.376
DATA,201.15,PT_EU,104.35,PT_ED,4.154
DATA,201.2,PT_EU,110.459,PT_ED,-0.733
DATA,201.25,PT_EU,104.35,PT_ED,2.933
DATA,201.3,PT_EU,97.019,PT_ED,1.711
DATA,201.35,PT_EU,109.238,PT_ED,4.154
DATA,201.4,PT_EU,108.016,PT_ED,1.711
DATA,201.45,PT_EU,109.238,PT_ED,2.933
DATA,201.5,PT_EU,108.016,PT_ED,-0.733
DATA,201.55,PT_EU,105.572,PT_ED,-25.171
DATA,201.6,PT_EU,109.238,PT_ED,1.711
DATA,201.65,PT_EU,99.462,PT_ED,6.598
DATA,201.7,PT_EU,108.016,PT_ED,5.376
DATA,201.75,PT_EU,109.238,PT_ED,4.154
DATA,201.8,PT_EU,106.794,PT_ED,-0.733
DATA,201.85,PT_EU,105.572,PT_ED,-0.733
DATA,201.9,PT_EU,109.238,PT_ED,-6.843
DATA,201.95,PT_EU,98.24,PT_ED,4.154
DATA,202,PT_EU,108.016,PT_ED,6.598
DATA,202.05,PT_EU,109.238,PT_ED,5.376
DATA,202.1,PT_EU,108.016,PT_ED,5.376
DATA,202.15,PT_EU,106.794,PT_ED,-6.843
DATA,202.2,PT_EU,108.016,PT_ED,5.376
DATA,202.25,PT_EU,101.906,PT_ED,5.376
DATA,202.3,PT_EU,109.238,PT_ED,-3.177
DATA,202.35,PT_EU,81.134,PT_ED,-14.174
DATA,202.4,PT_EU,109.238,PT_ED,-0.733
DATA,202.45,PT_EU,105.572,PT_ED,4.154
DATA,202.5,PT_EU,108.016,PT_ED,5.376
DATA,202.55,PT_EU,109.238,PT_ED,5.376
DATA,202.6,PT_EU,98.24,PT_ED,2.933
DATA,202.65,PT_EU,109.238,PT_ED,2.933
DATA,202.7,PT_EU,101.906,PT_ED,6.598
DATA,202.75,PT_EU,110.459,PT_ED,4.154
DATA,202.8,PT_EU,109.238,PT_ED,-4.399
DATA,202.85,PT_EU,99.462,PT_ED,4.154
DATA,202.9,PT_EU,68.915,PT_ED,-6.843
DATA,202.95,PT_EU,108.016,PT_ED,5.376
DATA,203,PT_EU,109.238,PT_ED,5.376
DATA,203.05,PT_EU,106.794,PT_ED,5.376
DATA,203.1,PT_EU,109.238,PT_ED,0.489
DATA,203.15,PT_EU,108.016,PT_ED,-9.286
DATA,203.2,PT_EU,101.906,PT_ED,6.598
DATA,203.25,PT_EU,109.238,PT_ED,-1.955
DATA,203.3,PT_EU,95.797,PT_ED,4.154
DATA,203.35,PT_EU,110.459,PT_ED,4.154
DATA,203.4,PT_EU,110.459,PT_ED,5.376
DATA,203.45,PT_EU,106.794,PT_ED,6.598
DATA,203.5,PT_EU,104.35,PT_ED,5.376
DATA,203.55,PT_EU,110.459,PT_ED,4.154
DATA,203.6,PT_EU,106.794,PT_ED,-9.286
DATA,203.65,PT_EU,110.459,PT_ED,6.598
DATA,203.7,PT_EU,100.684,PT_ED,0.489
DATA,203.75,PT_EU,109.238,PT_ED,5.376
DATA,203.8,PT_EU,108.016,PT_ED,2.933
DATA,203.85,PT_EU,98.24,PT_ED,4.154
DATA,203.9,PT_EU,110.459,PT_ED,5.376
DATA,203.95,PT_EU,109.238,PT_ED,5.376
DATA,204,PT_EU,97.019,PT_ED,-5.621
DATA,204.05,PT_EU,105.572,PT_ED,6.598
DATA,204.1,PT_EU,99.462,PT_ED,5.376
DATA,204.15,PT_EU,110.459,PT_ED,-8.065
DATA,204.2,PT_EU,109.238,PT_ED,1.711
DATA,204.25,PT_EU,108.016,PT_ED,4.154
DATA,204.3,PT_EU,108.016,PT_ED,-6.843
DATA,204.35,PT_EU,109.238,PT_ED,6.598
DATA,204.4,PT_EU,106.794,PT_ED,-6.843
DATA,204.45,PT_EU,105.572,PT_ED,5.376
DATA,204.5,PT_EU,86.022,PT_ED,-0.733
DATA,204.55,PT_EU,109.238,PT_ED,4.154
DATA,204.6,PT_EU,108.016,PT_ED,2.933
DATA,204.65,PT_EU,109.238,PT_ED,4.154
DATA,204.7,PT_EU,103.128,PT_ED,4.154
DATA,204.75,PT_EU,101.906,PT_ED,4.154
DATA,204.8,PT_EU,103.128,PT_ED,1.711
DATA,204.85,PT_EU,109.238,PT_ED,-0.733
DATA,204.9,PT_EU,109.238,PT_ED,2.933
DATA,204.95,PT_EU,109.238,PT_ED,-9.286
DATA,205,PT_EU,97.019,PT_ED,4.154
DATA,205.05,PT_EU,109.238,PT_ED,5.376
DATA,205.1,PT_EU,109.238,PT_ED,5.376
DATA,205.15,PT_EU,109.238,PT_ED,-1.955
DATA,205.2,PT_EU,101.906,PT_ED,6.598
DATA,205.25,PT_EU,109.238,PT_ED,6.598
DATA,205.3,PT_EU,81.134,PT_ED,1.711
DATA,205.35,PT_EU,106.794,PT_ED,-5.621
DATA,205.4,PT_EU,97.019,PT_ED,6.598
DATA,205.45,PT_EU,109.238,PT_ED,6.598
DATA,205.5,PT_EU,110.459,PT_ED,5.376
DATA,205.55,PT_EU,104.35,PT_ED,5.376
DATA,205.6,PT_EU,101.906,PT_ED,1.711
DATA,205.65,PT_EU,109.238,PT_ED,5.376
DATA,205.7,PT_EU,109.238,PT_ED,7.82
DATA,205.75,PT_EU,110.459,PT_ED,5.376
DATA,205.8,PT_EU,109.238,PT_ED,5.376
DATA,205.85,PT_EU,106.794,PT_ED,5.376
DATA,205.9,PT_EU,109.238,PT_ED,6.598
DATA,205.95,PT_EU,105.572,PT_ED,-5.621
DATA,206,PT_EU,108.016,PT_ED,-0.733
DATA,206.05,PT_EU,109.238,PT_ED,2.933
DATA,206.1,PT_EU,108.016,PT_ED,-23.949
DATA,206.15,PT_EU,106.794,PT_ED,1.711
DATA,206.2,PT_EU,108.016,PT_ED,5.376
DATA,206.25,PT_EU,101.906,PT_ED,4.154
DATA,206.3,PT_EU,95.797,PT_ED,4.154
DATA,206.35,PT_EU,97.019,PT_ED,5.376
DATA,206.4,PT_EU,110.459,PT_ED,4.154
DATA,206.45,PT_EU,106.794,PT_ED,6.598
DATA,206.5,PT_EU,95.797,PT_ED,4.154
DATA,206.55,PT_EU,109.238,PT_ED,5.376
DATA,206.6,PT_EU,100.684,PT_ED,0.489
DATA,206.65,PT_EU,81.134,PT_ED,-5.621
DATA,206.7,PT_EU,108.016,PT_ED,5.376
DATA,206.75,PT_EU,109.238,PT_ED,0.489
DATA,206.8,PT_EU,105.572,PT_ED,-6.843
DATA,206.85,PT_EU,109.238,PT_ED,5.376
DATA,206.9,PT_EU,104.35,PT_ED,6.598
DATA,206.95,PT_EU,100.684,PT_ED,1.711
DATA,207,PT_EU,105.572,PT_ED,-5.621
DATA,207.05,PT_EU,109.238,PT_ED,5.376
DATA,207.1,PT_EU,101.906,PT_ED,4.154
DATA,207.15,PT_EU,109.238,PT_ED,5.376
DATA,207.2,PT_EU,95.797,PT_ED,-1.955
DATA,207.25,PT_EU,109.238,PT_ED,4.154
DATA,207.3,PT_EU,108.016,PT_ED,-6.843
DATA,207.35,PT_EU,100.684,PT_ED,6.598
DATA,207.4,PT_EU,109.238,PT_ED,-4.399
DATA,207.45,PT_EU,97.019,PT_ED,-26.393
DATA,207.5,PT_EU,108.016,PT_ED,5.376
DATA,207.55,PT_EU,104.35,PT_ED,2.933
DATA,207.6,PT_EU,110.459,PT_ED,6.598
DATA,207.65,PT_EU,101.906,PT_ED,6.598
DATA,207.7,PT_EU,100.684,PT_ED,4.154
DATA,207.75,PT_EU,109.238,PT_ED,5.376
DATA,207.8,PT_EU,98.24,PT_ED,4.154
DATA,207.85,PT_EU,100.684,PT_ED,-30.059
DATA,207.9,PT_EU,109.238,PT_ED,4.154
DATA,207.95,PT_EU,103.128,PT_ED,-6.843
DATA,208,PT_EU,108.016,PT_ED,4.154
DATA,208.05,PT_EU,109.238,PT_ED,4.154
DATA,208.1,PT_EU,106.794,PT_ED,5.376
DATA,208.15,PT_EU,101.906,PT_ED,5.376
DATA,208.2,PT_EU,108.016,PT_ED,5.376
DATA,208.25,PT_EU,109.238,PT_ED,2.933
DATA,208.3,PT_EU,108.016,PT_ED,6.598
DATA,208.35,PT_EU,94.575,PT_ED,5.376
DATA,208.4,PT_EU,109.238,PT_ED,-8.065
DATA,208.45,PT_EU,108.016,PT_ED,5.376
DATA,208.5,PT_EU,104.35,PT_ED,6.598
DATA,208.55,PT_EU,104.35,PT_ED,6.598
DATA,208.6,PT_EU,105.572,PT_ED,-6.843
DATA,208.65,PT_EU,100.684,PT_ED,-30.059
DATA,208.7,PT_EU,104.35,PT_ED,5.376
DATA,208.75,PT_EU,109.238,PT_ED,6.598
DATA,208.8,PT_EU,109.238,PT_ED,-0.733
DATA,208.85,PT_EU,110.459,PT_ED,5.376
DATA,208.9,PT_EU,98.24,PT_ED,0.489
DATA,208.95,PT_EU,109.238,PT_ED,1.711
DATA,209,PT_EU,108.016,PT_ED,1.711
DATA,209.05,PT_EU,109.238,PT_ED,-6.843
DATA,209.1,PT_EU,108.016,PT_ED,5.376
DATA,209.15,PT_EU,109.238,PT_ED,5.376
DATA,209.2,PT_EU,101.906,PT_ED,4.154
DATA,209.25,PT_EU,109.238,PT_ED,5.376
DATA,209.3,PT_EU,109.238,PT_ED,1.711
DATA,209.35,PT_EU,109.238,PT_ED,6.598
DATA,209.4,PT_EU,108.016,PT_ED,4.154
DATA,209.45,PT_EU,83.578,PT_ED,-5.621
DATA,209.5,PT_EU,109.238,PT_ED,-1.955
DATA,209.55,PT_EU,108.016,PT_ED,5.376
DATA,209.6,PT_EU,109.238,PT_ED,-8.065
DATA,209.65,PT_EU,100.684,PT_ED,5.376
DATA,209.7,PT_EU,105.572,PT_ED,4.154
DATA,209.75,PT_EU,98.24,PT_ED,4.154
DATA,209.8,PT_EU,101.906,PT_ED,4.154
DATA,209.85,PT_EU,101.906,PT_ED,6.598
DATA,209.9,PT_EU,104.35,PT_ED,4.154
DATA,209.95,PT_EU,106.794,PT_ED,4.154
DATA,210,PT_EU,103.128,PT_ED,5.376
